x,y
190567.26488197577,553164.9495066488
190567.89068594374,553165.7243849759
190239.81637322123,552864.4656429766
190240.11978682622,552864.2194660326
190242.44108294678,552862.3358390001
190244.7623771304,552860.4522133127
190246.1726104411,552859.3078716302
190248.50085053584,552857.4258821491
190250.8294899338,552855.5421304688
190253.1581339969,552853.6583727701
190253.34136497733,552853.5101495426
190255.6635020337,552851.6280259219
190257.98220323128,552849.7464275712
190260.30240082272,552847.8618307192
190261.65912568563,552846.7598209232
190263.24635449026,552845.4817786743
190520.94464365212,553102.6705372917
190521.90927378036,553103.8628987058
190522.87390391028,553105.0552601212
190524.760127205,553107.3851596925
190526.64635048877,553109.7150592927
190528.5325738539,553112.0449551136
190530.41879434494,553114.3748509096
190531.46626607043,553115.6687099368
190533.33696692908,553118.001524751
190535.2093935085,553120.3382619862
190537.07973447363,553122.6736443784
190537.33863576932,553122.996918164
190539.22241394094,553125.3294436389
190541.10619257428,553127.6619696377
190542.20774448058,553129.0246695526
190543.3092963895,553130.3873694738
190544.57495994616,553131.9530875034
190545.84062350658,553133.5188055388
190547.31259048326,553135.3397358437
190548.78455745726,553137.160666163
190549.8865875759,553138.5239576736
190550.98861769235,553139.8872491977
190552.40444872846,553141.6387351654
190553.82027976302,553143.3902211606
190554.9006742473,553144.7267481956
190555.98106873452,553146.0632752575
190556.94025198568,553147.2498566238
190557.89943523248,553148.436438003
190559.0380791557,553149.8450236049
190560.17672307248,553151.2536092161
190561.1229927493,553152.4242137895
190562.06926242678,553153.594818355
190563.32481964372,553155.1480353683
190564.58037684954,553156.7012523765
190565.5837580228,553157.9425102294
190566.5871391906,553159.1837680851
190568.30425187442,553161.3079604381
190569.31546682064,553162.5589075442
190570.3266817634,553163.8098546596
190237.89835124722,552862.1377647017
190238.0578458715,552861.8708009885
190240.38719517222,552859.9849462516
190241.5523439613,552859.0400873439
190242.71749275248,552858.0952284269
190243.88264155207,552857.1503691431
190245.04779035156,552856.2055098595
190245.99005695188,552855.4413938987
190248.31413725283,552853.5548406183
190250.63931798987,552851.6682462443
190252.9638744352,552849.7822316469
190254.7088993412,552848.3664168124
190255.87278065263,552847.4200782169
190257.03666196179,552846.4737396053
190258.200353886,552845.527449171
190259.3640458102,552844.5811587275
190261.24536381388,552843.0510517227
190567.89068698444,553165.7243851373
190568.98820380616,553167.0803189272
190570.0857206201,553168.436252734
190571.1022999626,553169.6921912038
190572.11887929658,553170.9481296871
190573.24851741275,553172.3437475449
190574.37815552458,553173.739365402
190575.68889258377,553175.3587239344
190576.99962964206,553176.9780824895
190578.51095312412,553178.8452558289
190580.40524125716,553181.16802774
190581.5420591484,553182.5619912241
190583.41775802866,553184.8804141694
190585.29345736385,553187.1988378913
190587.16915599492,553189.5172609201
190589.04485461907,553191.8356837436
190590.10558714578,553193.1467857065
190591.98536946523,553195.4753420437
190593.86515082276,553197.8038984007
190595.74493308595,553200.1324567267
190596.08931666793,553200.5597013367
190311.18686141868,552806.4085185031
190313.5025350329,552804.5423293357
190315.5418554669,552802.898841738
190317.86518702764,552801.0200716406
190320.1875693703,552799.1427545741
190322.20307628674,552797.5135025866
190324.51002698988,552795.6392036042
190326.81899302304,552793.7607821848
190328.44063870396,552792.4414831842
190570.32668034273,553163.8098543183
190571.27382857533,553164.987504561
190572.22097680677,553166.1651548113
190574.08512237135,553168.4829673731
190575.02965133497,553169.6573605641
190575.97418029894,553170.8317537628
190577.34935876445,553172.5416020874
190578.72453723013,553174.2514504305
190579.810918848,553175.6022186032
190580.8973004676,553176.9529867888
190582.77107219273,553179.2818848526
190584.64219089298,553181.5894732518
190586.52877983358,553183.9051941381
190587.47843608193,553185.0731416579
190588.4280923239,553186.2410892003
190589.48475220276,553187.5661710006
190590.5414120771,553188.8912528122
190591.7496160306,553190.4063750508
190592.9578199748,553191.9214972944
190593.92400634682,553193.1331228797
190594.89019272017,553194.3447484833
190595.83590240325,553195.5306951763
190596.78161208602,553196.7166418907
190598.3900530619,553198.7336720759
190309.2453391329,552803.9754617715
190311.57111360072,552802.1097561837
190313.88114165972,552800.246748195
190314.84457917445,552799.4683698788
190317.16841174036,552797.5921823017
190319.48916335282,552795.7174214676
190321.4588449281,552794.1232215915
190323.763819933,552792.2528736833
190324.94400434635,552791.3190500449
190326.48936925348,552790.0962769367
190619.0200291234,553229.0915164701
190620.88310636138,553231.3804396823
190622.76111154645,553233.6876431082
190624.64727907113,553236.0048718555
190626.52528426054,553238.3120744049
190628.41156394882,553240.6365976179
190630.28536924848,553242.9472497432
190632.1673193265,553245.2679458804
190634.04112656135,553247.5786020592
190635.92535354357,553249.9033928947
190637.53827705543,553251.8934458139
190638.48282709904,553253.0593976334
190639.4273771382,553254.2253494735
190640.37192670762,553255.3913012965
190641.3164762703,553256.5572531522
190642.26092264612,553257.7242993937
190643.20536901947,553258.8913456494
190644.1493166611,553260.0577832682
190645.093264305,553261.224220921
190646.03721288888,553262.3906590554
190646.98116147507,553263.5570972088
190647.92510911013,553264.7235348822
190648.86905674302,553265.8899725649
190650.5349944158,553267.9460574181
190313.16189328636,552808.866109579
190315.48918966847,552806.9939040882
190316.94418656113,552805.8254629673
190318.3991834585,552804.6570218336
190319.79152394529,552803.5388971795
190321.1838644383,552802.4207725113
190322.6039543763,552801.2803637031
190324.02404431766,552800.1399548949
190325.41881868057,552799.0198760108
190326.8135930443,552797.8997971134
190329.0147777503,552796.1321268763
190330.51137727557,552794.9302756776
190621.46980637818,553227.1420095557
190623.35527504535,553229.4605280976
190625.23687842974,553231.7763014362
190627.11848182903,553234.0920738765
190629.00008424302,553236.407847291
190629.27754307588,553236.7493281015
190631.1604079782,553239.0753251497
190633.04351330086,553241.4024604039
190634.92566633178,553243.7290458417
190636.80782013398,553246.0556321159
190638.6899730875,553248.3822175765
190640.57212539876,553250.7088019283
190642.45435427726,553253.0354179852
190643.73955894698,553254.6240021958
190645.6158381132,553256.9456340931
190647.49211961485,553259.2672679588
190649.36840015074,553261.5889018585
190651.24467879382,553263.9105348173
190652.46183771835,553265.4165956109
190652.93253824217,553265.9965025693
190330.5113773792,552794.9302758991
190332.75033260655,552792.9952784015
190334.36639891,552791.6782511444
190336.6693775709,552789.8085892122
190338.9726981892,552787.9386964301
190339.33040312817,552787.648372767
190341.6367888314,552785.7815524961
190342.8404497466,552784.807315475
190344.04411066097,552783.8330784418
190623.9131310771,553225.1522022971
190624.48979428655,553225.866603438
190625.43068587958,553227.0356081337
190626.37157747068,553228.2046128449
190627.31247000882,553229.3736180622
190628.25336253602,553230.5426232875
190630.13550628044,553232.8741815493
190631.0781525601,553234.0417744322
190632.02079883547,553235.2093673291
190632.96344508705,553236.376960949
190633.90609135,553237.5445545705
190634.37594384837,553238.1265297325
190635.32393833704,553239.3087645546
190636.27193283898,553240.4909993716
190637.21107617457,553241.7302106514
190638.15021951092,553242.9694219474
190639.9092640544,553245.3858378824
190641.66941770088,553247.8003498996
190643.430251819,553250.2158255536
190643.62194477202,553250.4787861634
190645.38340844834,553252.8949739297
190647.1448716391,553255.3111612351
190648.90425951654,553257.7313092081
190650.65959810413,553260.1506347083
190651.41724477938,553262.0992574278
190652.17489143976,553264.0478801621
190652.93253809426,553265.9965029212
190328.44063902774,552792.4414833046
190329.12647435203,552791.8831911823
190329.655334686,552791.4524945205
190331.96946586404,552789.5728706339
190334.28359618722,552787.693248
190336.6121093798,552785.8096423161
190336.79254993648,552785.6643192002
190339.10745627186,552783.8004392614
190341.4223630822,552781.9365595351
190342.01413186116,552781.4598238275
190650.53499408197,553267.946058335
190650.75476904988,553268.2164655577
190651.70116460454,553269.3809048092
190652.64756015904,553270.5453440642
190653.59395573023,553271.7097823847
190654.54035130123,553272.8742207043
190655.48674687205,553274.0386590468
190656.4331424404,553275.2030973749
190657.3814518334,553276.3662421744
190658.32976123499,553277.5293869746
190659.07088251045,553278.4384063411
190660.96921766605,553280.7537871512
190662.64327888284,553282.7896474393
190664.53226886372,553285.1061698418
190666.01220361935,553286.9210570053
190667.88669169197,553289.2390755871
190669.76117930765,553291.5570927373
190670.0584090243,553291.9266253406
190671.94151338967,553294.2544686423
190672.89520767904,553295.4146228294
190673.84890197162,553296.5747770299
190675.72648659837,553298.887075213
190676.6766014318,553300.0561867757
190677.62671626065,553301.2252983659
190677.9509477037,553301.6252369849
190326.48936903343,552790.0962771145
190326.85794978097,552789.8238476984
190329.2360659246,552788.0291637564
190330.44044461488,552787.1283015058
190331.64482331235,552786.2274392495
190333.89888844505,552784.5710397325
190335.83651641686,552783.1606996814
190337.89572161832,552782.5937410847
190339.95492683607,552782.0267824717
190342.0141320702,552781.4598238473
190652.93253786222,553265.9965024199
190654.35183881654,553267.7451579805
190656.24184033176,553270.0737186508
190658.13184276584,553272.402280299
190660.02184420524,553274.7308438865
190661.91184476033,553277.0594036994
190663.5761501021,553279.0619053369
190665.32730839256,553281.2146952837
190666.9454768386,553283.2039940159
190668.70952069166,553285.3726250994
190670.3983169516,553287.4487497949
190671.98954466858,553289.4049287946
190673.66315654464,553291.4623863914
190674.74159879918,553292.7881720164
190675.82004105774,553294.1139576507
190676.76926670253,553295.2808895116
190677.71849234804,553296.447821378
190678.62550936308,553297.5628641195
190680.43232643208,553299.7840785185
190686.27333625848,553347.6661934507
190684.0621871371,553349.5803211367
190681.80755637636,553351.532068165
190679.55388597015,553353.483415944
190677.3003045021,553355.4361409199
190675.0467211321,553357.3888658166
190672.7931396333,553359.341592608
190670.53955821716,553361.2943155569
190668.2859748247,553363.2470422307
190667.12027931373,553364.2571151807
190665.95458380546,553365.2671881258
190663.69328847618,553367.2268064376
190661.43199320656,553369.1864218529
190659.17069693777,553371.1460400529
190656.90940115778,553373.1056572886
190654.64810636322,553375.0652735372
190652.38681035853,553377.0248907955
190651.6005084677,553377.7062929166
190649.33873231616,553379.6698828549
190647.07695349221,553381.6334743283
190644.81565542534,553383.5970065031
190642.55422444773,553385.5609130217
190640.40637213615,553387.4261842989
190638.14696074073,553389.3861942354
190635.88755029748,553391.3462041591
190633.6281408041,553393.3062140566
190631.36872944588,553395.2662229111
190629.1093180982,553397.2262317309
190626.8499085812,553399.1862443755
190624.5907271827,553401.1462046052
190623.76694239737,553401.8609235808
190621.50416752952,553403.8161242477
190621.03394750057,553404.2224275885
190618.7651511766,553406.170527943
190618.49989339136,553406.3982931857
190617.32638614447,553407.3630953104
190616.15287889386,553408.3278974344
190390.28839614318,552747.0211143061
190392.93652117025,552745.6590513239
190395.18046233366,552744.5108596995
190397.83467795313,552743.1675218889
190399.20170270902,552742.5218048869
190400.56872747463,552741.8760878822
190401.14593416953,552741.6100453578
190402.17907269672,552741.213919006
190403.25198166372,552740.9147601287
190404.5595381494,552740.6346886124
190406.03833895468,552740.3793339047
190407.5171397667,552740.1239791943
190410.3934308731,552739.5916543779
190413.32403997626,552739.0788614966
190413.46697897546,552739.0522461511
190414.72557281127,552738.7784875894
190415.71360550728,552738.5253734214
190416.76361127463,552738.2069496125
190419.4615520967,552737.3069530982
190420.1427158528,552737.073068334
190421.59075390518,552736.6206730163
190423.03879197058,552736.1682776844
190423.20070832918,552736.1197348
190426.0507040013,552735.2936348123
190426.3550744833,552735.2067597582
190429.23205885247,552734.4537815707
190429.78336770303,552734.3131324588
190432.68633722744,552733.6125039005
190433.48805154435,552733.4190115222
190436.3471029682,552732.7714016194
190437.8196396203,552732.4707713093
190439.29217628136,552732.1701409809
190439.98932239594,552732.0317300954
190442.92792322527,552731.4830675808
190444.0097982036,552731.2810713168
190446.96436637247,552730.7719761721
190448.63698806128,552730.4987214364
190451.57781115602,552730.0991837893
190451.9776098173,552730.0448675501
190453.4864331451,552729.8767211447
190454.9952564857,552729.7085747363
190456.46049883895,552729.5617930441
190459.42936262302,552729.3386020929
190461.37634440284,552729.1922335736
190462.88923378297,552729.1184285008
190464.40212317312,552729.0446234315
190466.7403033873,552728.9460247462
190469.72698702398,552728.8985360418
190470.687191806,552728.8832694226
190472.20298339784,552728.8937492233
190473.7187750004,552728.9042290284
190475.2272264793,552728.9314398667
190476.73567796734,552728.9586507035
190479.71791501238,552729.019922298
190479.86675345027,552729.0229802848
190481.3829723653,552729.1063529714
190482.89919129587,552729.189725653
190485.88021827218,552729.3679306037
190487.52913237817,552729.4665027519
190489.0383335491,552729.6052374437
190490.54753473136,552729.7439721418
190493.5004754393,552730.055209904
190494.1442779576,552730.1230661254
190497.1046373861,552730.4723549355
190499.74642666127,552730.8620366207
190502.69046032877,552731.3677908989
190505.16863426947,552731.7944317461
190506.65355997972,552732.081132439
190508.1384856987,552732.3678331437
190510.17906721763,552732.7960687149
190513.09031287735,552733.4973689108
190514.30834140058,552733.8058929449
190517.1958338285,552734.6091807235
190517.53184096937,552734.7044744666
190520.4054266899,552735.5416695217
190521.23915893075,552735.7845812802
190688.53299131698,553350.3864276123
190687.39536340412,553351.3646099402
190686.25773549863,553352.3427922718
190684.00268950997,553354.2974642175
190682.3796995436,553355.7045303149
190680.11892415732,553357.6664222761
190677.8581449199,553359.6283159932
190675.59736755316,553361.5902116412
190673.33659027293,553363.552103436
190671.07581291703,553365.5139989932
190668.8150356049,553367.4758926169
190666.55179729813,553369.4393237229
190664.28978610842,553371.39968212
190662.02777781012,553373.3600391308
190659.76576857702,553375.3203955829
190657.50375910645,553377.2807519905
190655.24174976253,553379.2411085092
190652.97973869182,553381.2014675514
190650.71773357003,553383.1618222893
190649.58093066228,553384.1470252251
190648.44412775693,553385.1322281649
190646.19143878698,553387.0851203543
190643.93875126948,553389.0380120771
190641.69709389244,553390.983783712
190639.4507674558,553392.9438166794
190637.2044429676,553394.9038477747
190634.95811653644,553396.8638797359
190632.7117901186,553398.823911644
190630.46546756843,553400.783941702
190628.28875014032,553402.683236311
190627.15030352783,553403.6655142782
190626.01185691505,553404.6477922277
190623.75324255397,553406.5946502137
190621.4946282004,553408.5415081595
190619.2360099955,553410.4883678979
190618.71478369774,553410.9379997764
190618.56739426637,553411.0655530829
190388.8058396797,552744.4536751494
190391.4560130219,552743.0758623859
190392.3261850146,552742.6260313538
190394.9745286153,552741.2829065983
190396.34016734984,552740.6090276306
190397.70580608965,552739.9351486595
190398.13660621486,552739.7302853427
190400.465457994,552738.6686213362
190402.75154477407,552738.0037795615
190405.0376315696,552737.3389377712
190407.32371838955,552736.6740959694
190410.25524302697,552736.2120038862
190412.2525651488,552735.9327804636
190414.76673915656,552735.4818161803
190416.3324802423,552735.1096531191
190417.0294032421,552734.8793764085
190418.45928263915,552734.4045499872
190419.88916203927,552733.9297235714
190420.72288632445,552733.6561412463
190422.16307128165,552733.219461841
190423.60325625236,552732.7827824337
190425.41973417188,552732.2512978829
190426.86793236007,552731.8599986956
190428.31613055343,552731.4686995047
190428.68544660608,552731.3704106101
190430.14162772402,552731.009880062
190431.5978088573,552730.6493495032
190434.48530151436,552729.9533504016
190435.97311592288,552729.653588585
190437.4609303456,552729.3538267649
190437.85797585445,552729.2778391319
190440.76811138578,552728.739458583
190442.24998076464,552728.4686902167
190443.73185015147,552728.1979218615
190443.87751220746,552728.1723326766
190446.82582513936,552727.6746829776
190447.16306292702,552727.6196501245
190448.65344740017,552727.4050027664
190450.14383188187,552727.1903553976
190452.18696000168,552726.9077023417
190455.1581722403,552726.5619598014
190455.46208317683,552726.5273321385
190456.9847005885,552726.4054117717
190458.50731801454,552726.2834913993
190461.49424893977,552726.0842774631
190464.46720976726,552725.9523935935
190465.1089084309,552725.9238118987
190466.61557267274,552725.8790193618
190468.12223692294,552725.8342268066
190471.02180272655,552725.7708053029
190472.53756706722,552725.771703948
190474.05333141313,552725.7726025903
190474.44711518046,552725.7785753766
190477.4145821598,552725.8566085808
190480.39857230464,552725.9356116937
190480.80888692383,552725.9483725101
190482.32259986442,552726.0313198401
190483.83631281403,552726.1142671652
190486.8170146803,552726.3012006768
190489.6843163278,552726.4993809926
190491.19737588632,552726.6674755269
190492.71043545436,552726.8355700598
190494.20457296417,552727.021472806
190495.69871048236,552727.2073755577
190497.8660452701,552727.4894358752
190499.34964968814,552727.7357074295
190500.83325411144,552727.9819789922
190501.03782851633,552728.0178831571
190503.97035137424,552728.5367602238
190506.9028704433,552729.0556376927
190507.98141772486,552729.2590322929
190510.02337576778,552729.6862255917
190511.4911650398,552730.0169721817
190512.95895431287,552730.3477187703
190514.27355687376,552730.6472419195
190515.773509088,552731.0315322476
190517.27346130612,552731.4158225862
190519.68601549783,552732.0969416483
190522.0985697044,552732.7780607379
190616.15287878783,553408.3278970803
190615.0272257369,553409.331070691
190613.90157268388,553410.3342442961
190612.78189002787,553411.332250225
190611.66220736687,553412.3302561449
190609.9731927196,553413.8357228057
190607.70721159907,553415.7911811358
190605.44122997214,553417.7466408437
190603.1752502705,553419.7021000687
190601.47988091272,553421.1651411107
190600.3490415848,553422.1511517565
190599.21820225578,553423.1371623869
190598.08736214202,553424.1231735285
190596.9565220294,553425.109184648
190595.6481858685,553426.2501594389
190593.3879240568,553428.2080419632
190591.12766297144,553430.1659242036
190588.8674009301,553432.1238068716
190586.60713939578,553434.0816880853
190584.3468768756,553436.0395711435
190582.0866172576,553437.997452331
190580.91700685027,553439.0097335109
190521.23915432926,552735.7845824047
190523.42502408463,552736.4897305393
190525.6108938552,552737.1948786979
190527.79676364546,552737.9000268531
190529.98263345766,552738.6051750309
190531.4363670602,552739.1550837478
190532.8901006715,552739.7049924937
190535.68707769376,552740.7879674399
190536.49118641522,552741.0993161608
190537.90040256074,552741.6708200715
190539.30961871363,552742.242323978
190540.65612360413,552742.8072963154
190542.0474126556,552743.424054184
190543.43870171526,552744.0408120598
190545.3007442139,552744.9044183649
190547.99129449762,552746.2084451936
190549.73337896436,552747.0607147
190552.38881433927,552748.4380898147
190554.6503578395,552749.6336214374
190557.25558105667,552751.1050061747
190559.4948448492,552752.3940587636
190560.86017833737,552753.2208818557
190562.2255118316,552754.0477049642
190564.74101700503,552755.6687056411
190566.21249320937,552756.618623456
190567.47497822277,552757.4707362371
190568.73746324168,552758.3228490297
190570.3589337114,552759.4543569945
190572.7912892774,552761.1778144204
190572.9555082089,552761.2941743233
190575.37433584966,552763.0522934558
190576.5828821821,552763.9471432072
190577.79142851656,552764.8419929714
190578.1542430816,552765.1110068928
190579.34260155176,552766.0281959753
190580.53096002643,552766.9453850642
190582.61815026577,552768.5804564999
190584.91048152713,552770.5054212201
190586.0737047273,552771.4822270817
190587.2078439872,552772.507340775
190588.34198324775,552773.5324544583
190590.4140797337,552775.4721669466
190591.4843191568,552776.5418994274
190592.55455857818,552777.6116319223
190594.64680579165,552779.7473525369
190595.51598567786,552780.6378328865
190597.55897940585,552782.8099790375
190598.92098196296,552784.2802878814
190600.89783028132,552786.5158442712
190601.8858139233,552787.6469412333
190602.87379756357,552788.7780382112
190603.75653503442,552789.7887277285
190604.7353448199,552790.9531773683
190605.71415460735,552792.1176270095
190607.62036258756,552794.4049883088
190609.5321619163,552796.6978816825
190609.73444227368,552796.9418394151
190611.61019415362,552799.268385347
190613.48720327782,552801.5721698018
190614.7444899584,552803.1118336569
190615.68488559464,552804.2817849314
190616.62528123125,552805.4517362287
190618.48552575652,552807.7556773529
190620.36729350098,552810.0688944294
190621.60213869644,552811.5868658812
190622.5426044583,552812.756479661
190623.48307021603,552813.9260934565
190625.351946863,552816.2563374116
190627.2208272259,552818.586585268
190627.34169713838,552818.7372980156
190629.20998416803,552821.0524123134
190631.0841226736,552823.371681864
190632.95826121606,552825.6909495561
190634.60319286337,552827.7358136737
190636.4744983766,552830.0636087958
190638.34580770906,552832.3914040347
190640.21714492733,552834.7193220083
190642.08838397224,552837.0471921174
190643.8677868833,552839.2608217202
190645.7303439186,552841.5859585928
190647.59328476395,552843.9036413792
190649.45980815333,552846.2252537342
190650.162239189,552847.098959515
190618.56739449123,553411.0655532095
190616.4591498288,553412.8900181642
190614.20352539406,553414.8420308508
190611.94790291676,553416.7940416449
190609.69227752104,553418.7460552067
190607.43665459522,553420.6980649593
190605.18103065278,553422.6500779886
190602.9254064061,553424.6020883459
190600.66978263776,553426.5541004335
190598.41415676702,553428.5061134791
190598.02456526997,553428.843264523
190595.77246910532,553430.8022153428
190593.51661127587,553432.7644718682
190591.26075491347,553434.7267269662
190589.004897093,553436.688983411
190586.749040231,553438.6512398443
190584.49318146886,553440.6134961906
190583.25302733644,553441.6922496997
190522.09857420248,552732.7780615529
190524.28709656815,552733.4956507788
190526.47561895323,552734.2132400153
190528.66414135776,552734.9308292703
190530.8526637795,552735.6484185365
190533.6063902683,552736.6862368085
190535.00592754324,552737.2307871974
190536.40546482697,552737.7753375854
190539.1770839251,552738.8749555307
190539.99689220614,552739.2066905346
190541.3961460528,552739.8025321744
190542.7953999113,552740.3983738248
190544.47425736152,552741.1439096666
190547.17298770254,552742.4179869588
190549.87171807067,552743.6920642792
190550.73011005847,552744.0973130631
190552.08950642223,552744.797342114
190553.4489027852,552745.4973711777
190555.10272855277,552746.3599617353
190556.4246122285,552747.0957631047
190557.7464959097,552747.8315644726
190559.7597088856,552748.9567000109
190561.06482536235,552749.7272237992
190562.3699418434,552750.497747579
190563.7385913906,552751.3212191792
190565.0253864431,552752.1396590888
190566.31218149973,552752.9580989879
190567.65804777836,552753.8458879995
190570.02174997135,552755.4196836265
190571.25641122408,552756.2966074018
190572.4910724875,552757.1735311961
190574.92162798558,552758.9074416973
190576.15391373335,552759.8048427972
190577.3861994862,552760.702243907
190579.7797876793,552762.4895811168
190581.4312396594,552763.7428995767
190583.79148032016,552765.5594195832
190584.05540615742,552765.7625455846
190585.24558635213,552766.7442832353
190586.43576655502,552767.7260209136
190588.6787238015,552769.6563587448
190590.8704100058,552771.6862231144
190591.35594204962,552772.1359067799
190593.51037047457,552774.2154929463
190594.24171182376,552774.9229662219
190596.3159188054,552777.054008808
190596.53789976306,552777.2820723715
190598.61617842427,552779.4266354872
190600.48811569146,552781.3582762344
190601.52430386128,552782.4917266561
190602.5604920314,552783.6251770905
190603.2706804273,552784.4184703233
190605.24481488988,552786.6510480475
190606.8817520068,552788.585570386
190608.34398274534,552790.3926242839
190610.22661274782,552792.7085291985
190612.02504206257,552794.9252565242
190613.8912546181,552797.250993191
190614.30560703788,552797.7673710403
190616.1839928943,552800.0718071471
190617.4816441814,552801.662982184
190619.35548257976,552803.9944675785
190619.91559502037,552804.6920569413
190621.7972800014,552807.0034295641
190623.67896497354,552809.3148022407
190624.43140300526,552810.2379629485
190626.30697488686,552812.5615853549
190628.18253913175,552814.8852076245
190630.05810341303,552817.2088280356
190630.2406129158,552817.434939964
190632.12472179186,552819.7578916305
190634.00947032246,552822.0848436775
190635.74178837592,552824.2261020903
190637.61149817408,552826.5509027271
190639.48121543202,552828.8757111968
190641.35047124914,552831.1978240741
190641.6696972759,552831.5940405661
190643.53896153672,552833.9143224253
190645.40821816595,552836.2346041718
190647.27748225044,552838.5548937351
190648.25648516353,552839.7701077025
190650.13135557785,552842.0987191148
190651.997964737,552844.4215006954
190652.57554359673,552845.1401665603
190616.15287878783,553408.3278970803
190614.06815407818,553409.0479839774
190611.98342938008,553409.7680708602
190609.8987047026,553410.4881577366
190608.09916417763,553411.6700462702
190606.29681720285,553413.1714309731
190605.62180406624,553413.7289858657
190603.34821360698,553415.6564941495
190601.07462220095,553417.5840023801
190600.587144342,553417.997277303
190598.3426516225,553419.948936996
190596.89384441817,553421.2148639447
190594.63977497251,553423.1761231131
190593.57756564036,553424.0994702872
190591.31597655057,553426.0564876089
190589.05438721532,553428.0135055941
190586.79279790242,553429.9705226021
190584.5312090415,553431.927540993
190582.2696202221,553433.8845574502
190580.00803137207,553435.8415757823
190578.95792065831,553436.7503120481
190660.54365097152,552860.0330807319
190662.40001543277,552862.3536844106
190664.25690432457,552864.6544762655
190666.12434829838,552866.9654163629
190667.99168183832,552869.2869612231
190668.6922398891,552870.1583620709
190670.56367289185,552872.4871874707
190672.43477795995,552874.8128417549
190674.30880777666,552877.1400857517
190676.1828378305,552879.4673292824
190678.05686786867,552881.7945733549
190679.931001957,552884.1219918373
190680.05859128397,552884.2804864346
190538.11073480747,553474.5429765742
190535.99263989137,553476.3799842335
190534.86315681934,553477.3679908473
190533.733673751,553478.3559974639
190532.60418970528,553479.3440049925
190531.4747056655,553480.332012509
190530.34522403678,553481.3200186286
190529.21574241176,553482.3080247609
190528.0862593397,553483.2960317853
190526.9567762646,553484.2840388119
190525.80837450817,553485.2740187012
190524.6599727582,553486.2639985882
190523.52292679678,553487.2432000671
190522.38588084286,553488.2224015156
190520.13284250954,553490.1791264082
190518.99998264358,553491.1632728569
190517.867122781,553492.1474192829
190515.61082559294,553494.1121826357
190513.3970826076,553496.0445161482
190511.80623457851,553497.56698087
190509.66228333782,553499.6064937894
190508.56233639902,553500.662731124
190506.6187280541,553502.5339751176
190504.50613933743,553504.5658839489
190504.32170304493,553504.7464260679
190502.20016445217,553506.8510747579
190501.77595298493,553507.2719096392
190500.686059247,553508.3503276319
190499.59616551147,553509.4287456218
190497.80489215688,553511.2318877078
190495.68900223225,553513.3289873806
190495.39652720446,553513.6188655102
190493.27733336022,553515.7194637561
190492.8911950877,553516.1029789844
190490.94953146117,553517.9861785695
190662.71125070198,552857.7173095165
190664.5673785418,552860.061880089
190665.0712010593,552860.6982849205
190666.9322373068,552863.0253254201
190668.71939730115,552865.2599928648
190670.5815501825,552867.6004559604
190672.4437030358,552869.9409198469
190673.73181784785,552871.5567002139
190675.5992147441,552873.870036519
190677.46623496656,552876.1820987244
190679.33360794518,552878.4944247962
190681.20098093266,552880.8067499476
190681.9707687882,552881.7592817529
190682.42730721086,552882.3227457989
190540.54268722393,553478.2171155169
190539.1934616624,553479.396374671
190536.96291142216,553481.3759764918
190534.73236305916,553483.355580213
190533.59047218648,553484.3610930545
190532.44858132076,553485.366605892
190530.19388854867,553487.3183193906
190529.67695053795,553487.7657932842
190527.4026444357,553489.703910834
190525.150169177,553491.6234256723
190522.8794734005,553493.5754529699
190520.60877739277,553495.527480213
190519.56445652508,553496.4252415234
190517.32704125508,553498.3763200982
190516.19806809045,553499.3649112197
190515.0690949318,553500.3535023398
190513.38454482966,553501.8285871799
190511.15106805315,553503.8207810114
190508.91759012404,553505.8129750079
190507.92871656248,553506.6950200695
190505.72097337394,553508.7232121147
190503.52318818014,553510.7490820717
190501.929548539,553512.2192302317
190499.73573020712,553514.2612116596
190497.54191189515,553516.3031920949
190495.98996594863,553517.7258084689
190493.7750549376,553519.7406294203
190493.17383816274,553520.2918821777
190662.71125070198,552857.7173095165
190665.20960887783,552859.3017538973
190667.70796707773,552860.8861982916
190669.075935671,552862.4383827713
190670.44390426297,552863.9905672666
190671.82421890885,552865.5567603654
190673.2045335577,552867.122953479
190674.31532842925,552868.3833321164
190675.42612329847,552869.6437107665
190676.75640581397,552871.1252818615
190678.08668832888,552872.6068529722
190678.58542073012,552873.1696366009
190680.56343824012,552875.4018340269
190682.53618025334,552877.6057396984
190684.25662643445,552879.5673773184
190684.8712622571,552880.3258196071
190490.94953315347,553517.9861786821
190488.85891415627,553519.9654905802
190487.7628861538,553520.9980853499
190486.66685815208,553522.0306801004
190484.47599303946,553524.064136505
190483.3583469272,553525.0958530486
190482.24070080515,553526.1275695646
190480.01607856894,553528.1236804489
190477.79145637565,553530.1197893923
190476.35261491826,553531.4114249166
190474.11751733875,553533.3949661108
190471.93151412686,553535.3349368026
190470.7941041265,553536.3180333279
190469.6566941213,553537.3011298396
190467.3843986953,553539.2366487267
190466.65041552307,553539.8618491959
190464.39514622843,553541.8260617603
190462.13559539427,553543.7901919034
190461.19600168473,553544.6067266094
190460.05828127876,553545.5852316915
190458.92056087352,553546.5637367623
190457.77996415822,553547.5437323352
190456.63936744025,553548.5237278955
190454.93098299069,553549.9864395298
190453.78504025342,553550.9554306422
190452.6390975162,553551.9244217589
